id,target
242699,0
242700,0
242701,0
242702,1
242703,0
242704,0
242705,0
242706,0
242707,0
242708,0
242709,0
242710,0
242711,0
242712,0
242713,0
242714,0
242715,0
242716,0
242717,0
242718,0
242719,0
242720,0
242721,0
242722,0
242723,0
242724,0
242725,0
242726,1
242727,0
242728,0
242729,0
242730,1
242731,0
242732,0
242733,0
242734,0
242735,1
242736,0
242737,0
242738,1
242739,0
242740,0
242741,0
242742,0
242743,0
242744,1
242745,0
242746,0
242747,1
242748,0
242749,0
242750,0
242751,0
242752,0
242753,0
242754,0
242755,0
242756,1
242757,0
242758,0
242759,0
242760,0
242761,0
242762,1
242763,0
242764,0
242765,1
242766,1
242767,0
242768,0
242769,0
242770,0
242771,0
242772,0
242773,0
242774,0
242775,0
242776,0
242777,0
242778,1
242779,0
242780,0
242781,0
242782,0
242783,0
242784,0
242785,0
242786,0
242787,0
242788,0
242789,0
242790,0
242791,0
242792,0
242793,0
242794,0
242795,0
242796,0
242797,0
242798,0
242799,1
242800,0
242801,0
242802,0
242803,1
242804,0
242805,0
242806,0
242807,0
242808,0
242809,1
242810,0
242811,0
242812,0
242813,0
242814,0
242815,1
242816,0
242817,0
242818,0
242819,0
242820,0
242821,0
242822,0
242823,0
242824,0
242825,1
242826,0
242827,0
242828,0
242829,0
242830,0
242831,0
242832,1
242833,0
242834,0
242835,0
242836,1
242837,0
242838,0
242839,0
242840,0
242841,0
242842,0
242843,0
242844,0
242845,0
242846,1
242847,0
242848,0
242849,0
242850,0
242851,0
242852,0
242853,0
242854,1
242855,0
242856,0
242857,0
242858,1
242859,0
242860,0
242861,1
242862,0
242863,0
242864,0
242865,0
242866,0
242867,0
242868,0
242869,0
242870,0
242871,0
242872,1
242873,0
242874,0
242875,0
242876,0
242877,0
242878,1
242879,0
242880,0
242881,0
242882,0
242883,0
242884,0
242885,0
242886,1
242887,1
242888,0
242889,0
242890,0
242891,0
242892,0
242893,0
242894,0
242895,0
242896,0
242897,0
242898,0
242899,0
242900,0
242901,0
242902,0
242903,1
242904,0
242905,0
242906,1
242907,1
242908,0
242909,0
242910,0
242911,0
242912,1
242913,0
242914,1
242915,0
242916,0
242917,1
242918,0
242919,0
242920,0
242921,0
242922,0
242923,0
242924,1
242925,0
242926,0
242927,1
242928,1
242929,0
242930,0
242931,0
242932,0
242933,0
242934,0
242935,0
242936,1
242937,0
242938,0
242939,0
242940,0
242941,1
242942,1
242943,0
242944,0
242945,0
242946,0
242947,0
242948,0
242949,0
242950,0
242951,0
242952,0
242953,0
242954,0
242955,0
242956,0
242957,0
242958,0
242959,0
242960,0
242961,0
242962,0
242963,0
242964,0
242965,0
242966,0
242967,0
242968,1
242969,0
242970,0
242971,0
242972,0
242973,0
242974,0
242975,0
242976,0
242977,0
242978,0
242979,0
242980,0
242981,0
242982,0
242983,0
242984,0
242985,0
242986,0
242987,0
242988,0
242989,0
242990,1
242991,0
242992,0
242993,0
242994,0
242995,0
242996,0
242997,0
242998,0
242999,0
243000,0
243001,0
243002,0
243003,0
243004,1
243005,0
243006,0
243007,1
243008,0
243009,1
243010,0
243011,0
243012,0
243013,1
243014,0
243015,1
243016,0
243017,0
243018,0
243019,0
243020,0
243021,0
243022,0
243023,0
243024,1
243025,0
243026,0
243027,0
243028,0
243029,1
243030,0
243031,1
243032,0
243033,0
243034,0
243035,1
243036,0
243037,1
243038,1
243039,0
243040,0
243041,0
243042,0
243043,0
243044,0
243045,0
243046,0
243047,1
243048,0
243049,0
243050,1
243051,0
243052,1
243053,0
243054,0
243055,0
243056,0
243057,0
243058,0
243059,0
243060,1
243061,1
243062,0
243063,1
243064,0
243065,0
243066,0
243067,0
243068,0
243069,0
243070,0
243071,1
243072,1
243073,0
243074,0
243075,0
243076,0
243077,1
243078,0
243079,0
243080,0
243081,0
243082,0
243083,0
243084,0
243085,0
243086,0
243087,0
243088,0
243089,0
243090,0
243091,0
243092,0
243093,0
243094,0
243095,0
243096,0
243097,1
243098,0
243099,1
243100,0
243101,1
243102,0
243103,0
243104,0
243105,1
243106,0
243107,0
243108,0
243109,0
243110,0
243111,0
243112,0
243113,0
243114,0
243115,0
243116,0
243117,1
243118,0
243119,0
243120,0
243121,0
243122,0
243123,0
243124,0
243125,0
243126,0
243127,0
243128,1
243129,0
243130,0
243131,0
243132,1
243133,0
243134,0
243135,1
243136,1
243137,0
243138,1
243139,0
243140,0
243141,1
243142,0
243143,0
243144,1
243145,0
243146,0
243147,0
243148,0
243149,0
243150,0
243151,0
243152,0
243153,0
243154,0
243155,0
243156,1
243157,0
243158,0
243159,0
243160,0
243161,1
243162,0
243163,1
243164,0
243165,0
243166,0
243167,0
243168,0
243169,0
243170,0
243171,0
243172,1
243173,0
243174,0
243175,1
243176,0
243177,0
243178,1
243179,1
243180,0
243181,0
243182,0
243183,0
243184,0
243185,1
243186,0
243187,0
243188,0
243189,0
243190,1
243191,0
243192,0
243193,0
243194,0
243195,0
243196,0
243197,0
243198,0
243199,1
243200,1
243201,0
243202,1
243203,0
243204,0
243205,0
243206,0
243207,0
243208,0
243209,0
243210,0
243211,0
243212,0
243213,1
243214,1
243215,0
243216,0
243217,0
243218,0
243219,0
243220,0
243221,0
243222,0
243223,0
243224,0
243225,0
243226,0
243227,0
243228,1
243229,0
243230,1
243231,0
243232,0
243233,0
243234,1
243235,0
243236,0
243237,0
243238,0
243239,1
243240,0
243241,0
243242,1
243243,0
243244,0
243245,0
243246,0
243247,0
243248,0
243249,0
243250,0
243251,0
243252,0
243253,0
243254,0
243255,0
243256,0
243257,0
243258,0
243259,0
243260,0
243261,0
243262,1
243263,0
243264,0
243265,0
243266,0
243267,0
243268,0
243269,0
243270,0
243271,0
243272,0
243273,0
243274,0
243275,0
243276,0
243277,0
243278,0
243279,0
243280,0
243281,0
243282,0
243283,1
243284,0
243285,0
243286,1
243287,0
243288,0
243289,0
243290,0
243291,0
243292,0
243293,0
243294,0
243295,1
243296,0
243297,1
243298,0
243299,0
243300,0
243301,0
243302,0
243303,0
243304,0
243305,0
243306,1
243307,0
243308,0
243309,0
243310,0
243311,0
243312,0
243313,1
243314,1
243315,0
243316,0
243317,0
243318,0
243319,0
243320,0
243321,0
243322,0
243323,0
243324,0
243325,0
243326,0
243327,0
243328,0
243329,0
243330,0
243331,1
243332,0
243333,0
243334,0
243335,0
243336,0
243337,0
243338,0
243339,1
243340,0
243341,0
243342,0
243343,1
243344,0
243345,0
243346,1
243347,0
243348,0
243349,0
243350,0
243351,0
243352,0
243353,0
243354,1
243355,1
243356,1
243357,0
243358,1
243359,0
243360,1
243361,1
243362,0
243363,0
243364,1
243365,0
243366,0
243367,0
243368,0
243369,0
243370,0
243371,0
243372,0
243373,1
243374,0
243375,0
243376,0
243377,1
243378,0
243379,1
243380,0
243381,0
243382,0
243383,0
243384,0
243385,1
243386,0
243387,0
243388,0
243389,0
243390,0
243391,0
243392,0
243393,0
243394,0
243395,0
243396,0
243397,1
243398,0
243399,1
243400,0
243401,0
243402,0
243403,0
243404,0
243405,0
243406,0
243407,0
243408,0
243409,0
243410,0
243411,0
243412,1
243413,1
243414,0
243415,0
243416,0
243417,0
243418,0
243419,0
243420,1
243421,0
243422,1
243423,0
243424,0
243425,0
243426,0
243427,1
243428,0
243429,0
243430,0
243431,0
243432,0
243433,1
243434,0
243435,0
243436,0
243437,0
243438,0
243439,0
243440,1
243441,0
243442,0
243443,0
243444,0
243445,0
243446,0
243447,0
243448,0
243449,0
243450,1
243451,1
243452,0
243453,1
243454,0
243455,0
243456,0
243457,1
243458,0
243459,0
243460,1
243461,0
243462,0
243463,0
243464,0
243465,1
243466,0
243467,0
243468,0
243469,0
243470,0
243471,0
243472,1
243473,0
243474,0
243475,0
243476,0
243477,0
243478,0
243479,0
243480,0
243481,0
243482,0
243483,0
243484,1
243485,1
243486,0
243487,0
243488,0
243489,0
243490,0
243491,0
243492,0
243493,0
243494,0
243495,0
243496,0
243497,0
243498,0
243499,0
243500,0
243501,0
243502,0
243503,0
243504,0
243505,0
243506,1
243507,1
243508,0
243509,1
243510,0
243511,0
243512,0
243513,1
243514,0
243515,0
243516,0
243517,0
243518,1
243519,0
243520,0
243521,0
243522,1
243523,0
243524,0
243525,0
243526,0
243527,0
243528,1
243529,0
243530,1
243531,0
243532,0
243533,1
243534,0
243535,0
243536,0
243537,1
243538,0
243539,0
243540,1
243541,0
243542,0
243543,1
243544,0
243545,0
243546,0
243547,0
243548,1
243549,0
243550,0
243551,0
243552,0
243553,0
243554,0
243555,0
243556,0
243557,0
243558,0
243559,0
243560,0
243561,0
243562,1
243563,0
243564,0
243565,0
243566,0
243567,0
243568,0
243569,0
243570,0
243571,0
243572,1
243573,0
243574,1
243575,0
243576,1
243577,0
243578,0
243579,0
243580,0
243581,0
243582,0
243583,0
243584,0
243585,0
243586,0
243587,0
243588,0
243589,0
243590,0
243591,0
243592,0
243593,0
243594,0
243595,0
243596,0
243597,0
243598,0
243599,1
243600,0
243601,1
243602,0
243603,0
243604,1
243605,0
243606,0
243607,0
243608,1
243609,0
243610,1
243611,1
243612,1
243613,0
243614,1
243615,0
243616,1
243617,0
243618,0
243619,0
243620,0
243621,0
243622,0
243623,1
243624,0
243625,0
243626,0
243627,0
243628,1
243629,1
243630,0
243631,0
243632,1
243633,0
243634,0
243635,0
243636,0
243637,0
243638,0
243639,0
243640,0
243641,0
243642,1
243643,0
243644,0
243645,0
243646,0
243647,0
243648,0
243649,0
243650,0
243651,0
243652,0
243653,1
243654,1
243655,0
243656,0
243657,0
243658,0
243659,1
243660,1
243661,0
243662,0
243663,0
243664,0
243665,0
243666,0
243667,0
243668,1
243669,0
243670,1
243671,0
243672,0
243673,0
243674,0
243675,0
243676,0
243677,0
243678,0
243679,1
243680,0
243681,0
243682,1
243683,0
243684,0
243685,0
243686,0
243687,0
243688,1
243689,0
243690,0
243691,0
243692,0
243693,0
243694,0
243695,0
243696,0
243697,0
243698,0
243699,0
243700,0
243701,0
243702,0
243703,0
243704,0
243705,0
243706,0
243707,0
243708,0
243709,0
243710,0
243711,0
243712,0
243713,0
243714,1
243715,0
243716,0
243717,0
243718,0
243719,0
243720,0
243721,0
243722,0
243723,0
243724,0
243725,0
243726,0
243727,0
243728,0
243729,0
243730,0
243731,0
243732,1
243733,0
243734,0
243735,1
243736,0
243737,0
243738,0
243739,0
243740,1
243741,0
243742,1
243743,0
243744,0
243745,0
243746,0
243747,0
243748,1
243749,0
243750,0
243751,1
243752,0
243753,0
243754,0
243755,0
243756,1
243757,0
243758,0
243759,0
243760,0
243761,0
243762,0
243763,0
243764,0
243765,0
243766,0
243767,0
243768,0
243769,0
243770,0
243771,0
243772,1
243773,0
243774,0
243775,1
243776,0
243777,0
243778,0
243779,0
243780,0
243781,0
243782,0
243783,0
243784,0
243785,0
243786,0
243787,0
243788,0
243789,0
243790,0
243791,0
243792,0
243793,0
243794,0
243795,0
243796,0
243797,1
243798,0
243799,0
243800,1
243801,0
243802,0
243803,0
243804,0
243805,0
243806,0
243807,0
243808,0
243809,0
243810,0
243811,1
243812,0
243813,0
243814,0
243815,0
243816,1
243817,0
243818,0
243819,0
243820,0
243821,0
243822,0
243823,0
243824,0
243825,0
243826,1
243827,1
243828,0
243829,1
243830,0
243831,0
243832,0
243833,0
243834,1
243835,0
243836,0
243837,1
243838,1
243839,0
243840,0
243841,1
243842,0
243843,0
243844,1
243845,0
243846,0
243847,0
243848,0
243849,0
243850,0
243851,0
243852,0
243853,0
243854,1
243855,0
243856,0
243857,0
243858,0
243859,0
243860,0
243861,0
243862,1
243863,0
243864,0
243865,0
243866,0
243867,1
243868,0
243869,0
243870,1
243871,0
243872,0
243873,1
243874,0
243875,0
243876,0
243877,0
243878,0
243879,0
243880,0
243881,1
243882,0
243883,0
243884,0
243885,0
243886,0
243887,0
243888,0
243889,0
243890,0
243891,0
243892,0
243893,0
243894,1
243895,0
243896,1
243897,0
243898,0
243899,0
243900,0
243901,0
243902,0
243903,0
243904,0
243905,0
243906,0
243907,0
243908,0
243909,0
243910,0
243911,0
243912,0
243913,0
243914,0
243915,0
243916,1
243917,0
243918,0
243919,0
243920,0
243921,0
243922,0
243923,0
243924,0
243925,0
243926,0
243927,1
243928,1
243929,1
243930,0
243931,0
243932,0
243933,0
243934,0
243935,0
243936,0
243937,0
243938,0
243939,0
243940,0
243941,0
243942,0
243943,0
243944,0
243945,1
243946,0
243947,0
243948,0
243949,1
243950,0
243951,0
243952,0
243953,0
243954,0
243955,0
243956,0
243957,0
243958,0
243959,0
243960,0
243961,1
243962,0
243963,0
243964,0
243965,0
243966,0
243967,0
243968,0
243969,0
243970,0
243971,1
243972,0
243973,1
243974,0
243975,0
243976,0
243977,0
243978,0
243979,0
243980,0
243981,0
243982,0
243983,0
243984,1
243985,0
243986,1
243987,0
243988,0
243989,1
243990,1
243991,0
243992,0
243993,0
243994,0
243995,0
243996,1
243997,0
243998,0
243999,1
244000,0
244001,0
244002,1
244003,1
244004,0
244005,1
244006,0
244007,0
244008,0
244009,1
244010,0
244011,0
244012,0
244013,0
244014,0
244015,0
244016,0
244017,0
244018,0
244019,0
244020,1
244021,0
244022,0
244023,0
244024,0
244025,0
244026,0
244027,0
244028,1
244029,0
244030,0
244031,0
244032,0
244033,0
244034,0
244035,0
244036,0
244037,0
244038,0
244039,0
244040,0
244041,0
244042,0
244043,1
244044,0
244045,1
244046,0
244047,1
244048,0
244049,0
244050,0
244051,0
244052,0
244053,0
244054,0
244055,1
244056,0
244057,0
244058,0
244059,0
244060,1
244061,0
244062,1
244063,1
244064,0
244065,0
244066,1
244067,0
244068,0
244069,0
244070,0
244071,0
244072,0
244073,0
244074,0
244075,1
244076,0
244077,1
244078,0
244079,0
244080,0
244081,0
244082,0
244083,0
244084,0
244085,0
244086,0
244087,1
244088,0
244089,1
244090,0
244091,0
244092,1
244093,0
244094,0
244095,1
244096,1
244097,0
244098,0
244099,0
244100,0
244101,0
244102,1
244103,0
244104,0
244105,1
244106,0
244107,1
244108,0
244109,0
244110,0
244111,0
244112,0
244113,0
244114,0
244115,0
244116,0
244117,0
244118,0
244119,0
244120,0
244121,0
244122,0
244123,0
244124,0
244125,0
244126,1
244127,0
244128,0
244129,0
244130,0
244131,0
244132,0
244133,0
244134,1
244135,0
244136,0
244137,0
244138,1
244139,0
244140,1
244141,0
244142,0
244143,0
244144,0
244145,0
244146,1
244147,0
244148,0
244149,0
244150,0
244151,0
244152,0
244153,0
244154,1
244155,0
244156,0
244157,0
244158,0
244159,1
244160,0
244161,0
244162,0
244163,0
244164,0
244165,0
244166,1
244167,0
244168,0
244169,0
244170,0
244171,0
244172,0
244173,0
244174,0
244175,0
244176,0
244177,0
244178,1
244179,1
244180,0
244181,0
244182,0
244183,0
244184,0
244185,0
244186,0
244187,1
244188,0
244189,0
244190,1
244191,0
244192,0
244193,0
244194,0
244195,0
244196,0
244197,0
244198,0
244199,0
244200,0
244201,0
244202,0
244203,0
244204,0
244205,0
244206,0
244207,0
244208,0
244209,0
244210,0
244211,0
244212,0
244213,0
244214,1
244215,0
244216,0
244217,0
244218,0
244219,1
244220,0
244221,0
244222,0
244223,1
244224,0
244225,0
244226,0
244227,0
244228,0
244229,0
244230,0
244231,0
244232,1
244233,0
244234,0
244235,0
244236,0
244237,0
244238,0
244239,0
244240,0
244241,0
244242,1
244243,0
244244,0
244245,0
244246,0
244247,0
244248,0
244249,0
244250,0
244251,0
244252,0
244253,0
244254,0
244255,0
244256,0
244257,0
244258,0
244259,0
244260,0
244261,0
244262,0
244263,1
244264,0
244265,0
244266,0
244267,0
244268,0
244269,1
244270,0
244271,0
244272,0
244273,0
244274,0
244275,1
244276,0
244277,0
244278,1
244279,0
244280,0
244281,1
244282,0
244283,0
244284,0
244285,0
244286,0
244287,0
244288,0
244289,0
244290,0
244291,1
244292,0
244293,0
244294,0
244295,0
244296,0
244297,0
244298,0
244299,0
244300,0
244301,0
244302,0
244303,0
244304,0
244305,0
244306,0
244307,1
244308,1
244309,1
244310,1
244311,0
244312,0
244313,0
244314,0
244315,0
244316,0
244317,0
244318,0
244319,0
244320,0
244321,0
244322,1
244323,1
244324,0
244325,0
244326,0
244327,0
244328,0
244329,0
244330,0
244331,0
244332,0
244333,0
244334,0
244335,1
244336,0
244337,0
244338,0
244339,0
244340,1
244341,0
244342,0
244343,1
244344,0
244345,1
244346,0
244347,0
244348,1
244349,0
244350,0
244351,0
244352,0
244353,0
244354,0
244355,0
244356,0
244357,0
244358,0
244359,0
244360,0
244361,1
244362,1
244363,0
244364,1
244365,0
244366,0
244367,1
244368,0
244369,1
244370,0
244371,0
244372,0
244373,1
244374,1
244375,0
244376,0
244377,0
244378,0
244379,1
244380,0
244381,0
244382,0
244383,0
244384,0
244385,0
244386,0
244387,0
244388,0
244389,0
244390,0
244391,0
244392,1
244393,0
244394,0
244395,1
244396,0
244397,0
244398,0
244399,0
244400,0
244401,0
244402,0
244403,0
244404,0
244405,1
244406,0
244407,0
244408,0
244409,0
244410,1
244411,0
244412,1
244413,1
244414,0
244415,0
244416,0
244417,0
244418,0
244419,0
244420,0
244421,0
244422,0
244423,0
244424,0
244425,0
244426,0
244427,0
244428,0
244429,0
244430,0
244431,0
244432,0
244433,0
244434,0
244435,0
244436,0
244437,0
244438,0
244439,0
244440,0
244441,0
244442,0
244443,0
244444,0
244445,1
244446,0
244447,0
244448,0
244449,1
244450,0
244451,1
244452,0
244453,0
244454,0
244455,0
244456,0
244457,0
244458,0
244459,1
244460,0
244461,0
244462,0
244463,0
244464,0
244465,0
244466,0
244467,0
244468,0
244469,0
244470,0
244471,0
244472,1
244473,1
244474,0
244475,0
244476,0
244477,0
244478,0
244479,1
244480,0
244481,0
244482,0
244483,0
244484,0
244485,1
244486,0
244487,0
244488,0
244489,0
244490,0
244491,0
244492,0
244493,0
244494,0
244495,0
244496,0
244497,0
244498,1
244499,0
244500,0
244501,0
244502,0
244503,0
244504,0
244505,0
244506,0
244507,0
244508,1
244509,0
244510,0
244511,0
244512,0
244513,0
244514,0
244515,1
244516,0
244517,0
244518,0
244519,0
244520,0
244521,0
244522,0
244523,0
244524,0
244525,0
244526,0
244527,0
244528,1
244529,0
244530,0
244531,0
244532,0
244533,0
244534,1
244535,1
244536,0
244537,0
244538,0
244539,0
244540,1
244541,0
244542,0
244543,0
244544,0
244545,0
244546,0
244547,0
244548,1
244549,0
244550,0
244551,0
244552,0
244553,0
244554,0
244555,0
244556,1
244557,0
244558,0
244559,0
244560,0
244561,0
244562,0
244563,0
244564,0
244565,0
244566,1
244567,0
244568,1
244569,0
244570,0
244571,1
244572,0
244573,0
244574,1
244575,0
244576,0
244577,1
244578,1
244579,0
244580,0
244581,0
244582,1
244583,0
244584,0
244585,0
244586,0
244587,0
244588,1
244589,0
244590,0
244591,0
244592,0
244593,0
244594,1
244595,0
244596,0
244597,0
244598,0
244599,0
244600,0
244601,0
244602,0
244603,0
244604,0
244605,0
244606,0
244607,1
244608,0
244609,0
244610,0
244611,0
244612,0
244613,0
244614,0
244615,1
244616,0
244617,0
244618,0
244619,1
244620,0
244621,0
244622,1
244623,0
244624,0
244625,0
244626,0
244627,0
244628,0
244629,0
244630,0
244631,0
244632,0
244633,0
244634,0
244635,1
244636,0
244637,0
244638,0
244639,0
244640,0
244641,0
244642,0
244643,0
244644,0
244645,0
244646,0
244647,1
244648,0
244649,0
244650,0
244651,0
244652,0
244653,0
244654,1
244655,0
244656,0
244657,0
244658,0
244659,0
244660,0
244661,0
244662,0
244663,0
244664,0
244665,0
244666,0
244667,0
244668,0
244669,1
244670,0
244671,0
244672,0
244673,1
244674,0
244675,0
244676,0
244677,0
244678,0
244679,0
244680,0
244681,0
244682,0
244683,0
244684,1
244685,0
244686,0
244687,0
244688,0
244689,0
244690,0
244691,0
244692,0
244693,0
244694,0
244695,0
244696,0
244697,0
244698,0
244699,0
244700,0
244701,0
244702,1
244703,0
244704,0
244705,1
244706,0
244707,0
244708,0
244709,0
244710,0
244711,0
244712,0
244713,0
244714,1
244715,0
244716,0
244717,1
244718,0
244719,0
244720,0
244721,0
244722,1
244723,1
244724,0
244725,0
244726,1
244727,0
244728,0
244729,0
244730,0
244731,0
244732,0
244733,0
244734,0
244735,0
244736,0
244737,0
244738,0
244739,0
244740,0
244741,0
244742,0
244743,0
244744,0
244745,0
244746,0
244747,0
244748,1
244749,0
244750,0
244751,0
244752,0
244753,0
244754,1
244755,0
244756,1
244757,0
244758,0
244759,0
244760,0
244761,1
244762,0
244763,0
244764,0
244765,0
244766,0
244767,0
244768,0
244769,0
244770,1
244771,1
244772,0
244773,0
244774,0
244775,0
244776,0
244777,0
244778,0
244779,0
244780,0
244781,0
244782,0
244783,0
244784,1
244785,0
244786,0
244787,0
244788,0
244789,0
244790,1
244791,0
244792,0
244793,0
244794,0
244795,0
244796,0
244797,0
244798,0
244799,0
244800,0
244801,0
244802,0
244803,1
244804,0
244805,1
244806,0
244807,0
244808,0
244809,0
244810,0
244811,0
244812,0
244813,0
244814,0
244815,1
244816,1
244817,0
244818,0
244819,0
244820,0
244821,0
244822,1
244823,1
244824,0
244825,0
244826,0
244827,0
244828,0
244829,0
244830,0
244831,0
244832,0
244833,0
244834,1
244835,0
244836,0
244837,0
244838,1
244839,0
244840,0
244841,1
244842,0
244843,0
244844,0
244845,0
244846,0
244847,0
244848,0
244849,0
244850,0
244851,0
244852,0
244853,0
244854,0
244855,0
244856,0
244857,0
244858,0
244859,0
244860,0
244861,0
244862,1
244863,0
244864,0
244865,0
244866,0
244867,0
244868,0
244869,0
244870,0
244871,0
244872,0
244873,0
244874,0
244875,0
244876,0
244877,0
244878,1
244879,0
244880,1
244881,0
244882,0
244883,1
244884,0
244885,0
244886,1
244887,0
244888,0
244889,0
244890,0
244891,0
244892,1
244893,1
244894,0
244895,0
244896,0
244897,0
244898,0
244899,0
244900,0
244901,1
244902,0
244903,0
244904,0
244905,0
244906,0
244907,0
244908,0
244909,0
244910,0
244911,1
244912,0
244913,0
244914,0
244915,0
244916,1
244917,0
244918,1
244919,0
244920,0
244921,0
244922,0
244923,0
244924,0
244925,0
244926,0
244927,0
244928,0
244929,0
244930,0
244931,0
244932,0
244933,1
244934,0
244935,0
244936,0
244937,0
244938,0
244939,0
244940,0
244941,0
244942,0
244943,0
244944,0
244945,1
244946,0
244947,1
244948,0
244949,0
244950,0
244951,0
244952,1
244953,0
244954,0
244955,0
244956,1
244957,0
244958,0
244959,0
244960,0
244961,0
244962,0
244963,1
244964,0
244965,0
244966,0
244967,1
244968,0
244969,0
244970,0
244971,0
244972,0
244973,0
244974,0
244975,0
244976,0
244977,0
244978,0
244979,0
244980,0
244981,0
244982,0
244983,0
244984,0
244985,0
244986,0
244987,0
244988,0
244989,1
244990,1
244991,1
244992,0
244993,0
244994,0
244995,1
244996,1
244997,0
244998,0
244999,0
245000,0
245001,0
245002,0
245003,0
245004,0
245005,0
245006,0
245007,0
245008,0
245009,1
245010,0
245011,0
245012,0
245013,0
245014,1
245015,0
245016,1
245017,0
245018,0
245019,0
245020,0
245021,0
245022,0
245023,0
245024,0
245025,0
245026,0
245027,0
245028,1
245029,0
245030,0
245031,1
245032,0
245033,0
245034,0
245035,0
245036,0
245037,0
245038,0
245039,0
245040,1
245041,0
245042,0
245043,0
245044,0
245045,0
245046,0
245047,0
245048,0
245049,0
245050,0
245051,1
245052,0
245053,0
245054,0
245055,1
245056,0
245057,0
245058,0
245059,0
245060,0
245061,0
245062,0
245063,1
245064,0
245065,0
245066,0
245067,0
245068,0
245069,1
245070,0
245071,0
245072,1
245073,0
245074,1
245075,0
245076,0
245077,0
245078,0
245079,0
245080,0
245081,1
245082,0
245083,0
245084,0
245085,0
245086,1
245087,0
245088,1
245089,0
245090,0
245091,0
245092,0
245093,1
245094,0
245095,0
245096,0
245097,0
245098,0
245099,0
245100,0
245101,0
245102,0
245103,0
245104,0
245105,0
245106,0
245107,0
245108,0
245109,0
245110,0
245111,0
245112,0
245113,0
245114,1
245115,0
245116,0
245117,0
245118,0
245119,0
245120,0
245121,0
245122,0
245123,1
245124,0
245125,1
245126,0
245127,0
245128,0
245129,0
245130,0
245131,1
245132,0
245133,0
245134,0
245135,1
245136,0
245137,0
245138,0
245139,0
245140,0
245141,0
245142,0
245143,0
245144,1
245145,0
245146,0
245147,0
245148,0
245149,1
245150,0
245151,1
245152,0
245153,0
245154,0
245155,1
245156,0
245157,0
245158,0
245159,0
245160,0
245161,0
245162,0
245163,1
245164,0
245165,0
245166,0
245167,0
245168,0
245169,0
245170,0
245171,0
245172,0
245173,0
245174,0
245175,0
245176,0
245177,0
245178,0
245179,1
245180,0
245181,0
245182,0
245183,0
245184,1
245185,0
245186,1
245187,1
245188,0
245189,0
245190,0
245191,1
245192,0
245193,0
245194,0
245195,0
245196,0
245197,1
245198,0
245199,0
245200,0
245201,0
245202,1
245203,0
245204,0
245205,0
245206,0
245207,0
245208,0
245209,0
245210,0
245211,0
245212,0
245213,0
245214,0
245215,1
245216,0
245217,0
245218,0
245219,0
245220,1
245221,0
245222,0
245223,0
245224,0
245225,1
245226,0
245227,0
245228,0
245229,0
245230,0
245231,1
245232,0
245233,0
245234,0
245235,0
245236,0
245237,1
245238,0
245239,0
245240,1
245241,1
245242,0
245243,1
245244,0
245245,0
245246,0
245247,0
245248,0
245249,0
245250,0
245251,0
245252,1
245253,1
245254,0
245255,0
245256,0
245257,1
245258,0
245259,0
245260,0
245261,0
245262,0
245263,0
245264,0
245265,0
245266,0
245267,1
245268,0
245269,0
245270,0
245271,0
245272,1
245273,0
245274,0
245275,0
245276,0
245277,1
245278,1
245279,0
245280,1
245281,0
245282,0
245283,0
245284,0
245285,0
245286,0
245287,0
245288,0
245289,0
245290,0
245291,0
245292,0
245293,0
245294,1
245295,1
245296,0
245297,0
245298,0
245299,0
245300,0
245301,0
245302,0
245303,0
245304,0
245305,0
245306,0
245307,0
245308,0
245309,0
245310,0
245311,1
245312,0
245313,0
245314,0
245315,0
245316,1
245317,0
245318,0
245319,0
245320,1
245321,0
245322,0
245323,0
245324,0
245325,0
245326,1
245327,1
245328,1
245329,0
245330,0
245331,0
245332,1
245333,0
245334,1
245335,0
245336,0
245337,0
245338,0
245339,0
245340,0
245341,1
245342,0
245343,0
245344,0
245345,0
245346,0
245347,0
245348,0
245349,0
245350,0
245351,0
245352,1
245353,0
245354,0
245355,0
245356,0
245357,0
245358,0
245359,1
245360,0
245361,0
245362,0
245363,0
245364,0
245365,1
245366,0
245367,0
245368,0
245369,0
245370,0
245371,0
245372,0
245373,0
245374,0
245375,0
245376,0
245377,0
245378,0
245379,0
245380,0
245381,1
245382,0
245383,0
245384,0
245385,0
245386,0
245387,1
245388,0
245389,0
245390,1
245391,0
245392,0
245393,0
245394,0
245395,0
245396,0
245397,1
245398,1
245399,0
245400,0
245401,0
245402,0
245403,0
245404,0
245405,0
245406,0
245407,1
245408,0
245409,0
245410,0
245411,1
245412,0
245413,0
245414,0
245415,0
245416,1
245417,0
245418,0
245419,1
245420,0
245421,0
245422,0
245423,0
245424,1
245425,0
245426,0
245427,0
245428,0
245429,0
245430,0
245431,0
245432,0
245433,0
245434,0
245435,0
245436,0
245437,0
245438,0
245439,0
245440,0
245441,0
245442,0
245443,0
245444,0
245445,1
245446,0
245447,0
245448,0
245449,0
245450,0
245451,0
245452,0
245453,0
245454,0
245455,0
245456,1
245457,0
245458,1
245459,0
245460,0
245461,0
245462,0
245463,0
245464,0
245465,0
245466,0
245467,0
245468,0
245469,0
245470,0
245471,0
245472,0
245473,0
245474,1
245475,0
245476,0
245477,0
245478,0
245479,0
245480,1
245481,0
245482,0
245483,0
245484,0
245485,0
245486,0
245487,0
245488,1
245489,0
245490,0
245491,0
245492,1
245493,0
245494,0
245495,0
245496,0
245497,0
